date,expiry,dte,spot_at_entry,ce_entry,pe_entry,combined_premium,ce_exit,pe_exit,ce_sl_hit,pe_sl_hit,ce_pnl,pe_pnl,total_pnl,exit_reason,ce_trailing_activated,pe_trailing_activated,ce_exit_sl_type,pe_exit_sl_type,entry_time,ce_exit_time,pe_exit_time,trade_number,_last_exit_ts
2023-02-16,2023-02-21,3,18054.7,19.15,14.65,33.8,24.9,3.9,True,False,-373.43,698.75,325.32,winner_booking_pe_27pct,False,False,fixed,fixed,09:40,2023-02-16 14:41:00+05:30,2023-02-16 14:44:00+05:30,2,2023-02-16 14:44:00+05:30
2023-02-17,2023-02-21,2,18002.5,102.5,93.85,196.35,98.15,90.95,False,False,282.75,188.5,471.25,hard_exit,False,False,fixed,fixed,09:35,2023-02-17 15:15:00+05:30,2023-02-17 15:15:00+05:30,1,2023-02-17 15:15:00+05:30
2023-02-20,2023-02-21,1,17923.45,105.15,77.05,182.2,94.55,100.16,False,True,689.0,-1502.48,-813.48,hard_exit,False,False,fixed,fixed,09:30,2023-02-20 15:15:00+05:30,2023-02-20 09:32:00+05:30,1,2023-02-20 15:15:00+05:30
2023-02-21,2023-02-21,0,17888.25,78.0,83.05,161.05,101.4,52.9,True,False,-1521.0,1959.75,438.75,hard_exit,False,False,fixed,fixed,09:30,2023-02-21 09:35:00+05:30,2023-02-21 15:15:00+05:30,1,2023-02-21 15:15:00+05:30
2023-02-22,2023-02-28,4,17703.2,69.25,58.3,127.55,60.75,75.79,False,True,552.5,-1136.85,-584.35,hard_exit,False,False,fixed,fixed,09:45,2023-02-22 15:15:00+05:30,2023-02-22 09:52:00+05:30,1,2023-02-22 15:15:00+05:30
2023-02-23,2023-02-28,3,17496.8,49.2,49.5,98.7,63.96,13.55,True,False,-959.4,2336.75,1377.35,winner_booking_pe_27pct,False,False,fixed,fixed,09:40,2023-02-23 09:48:00+05:30,2023-02-23 13:09:00+05:30,1,2023-02-23 13:09:00+05:30
2023-02-23,2023-02-28,3,17582.55,16.3,29.25,45.55,21.19,7.0,True,False,-317.85,1446.25,1128.4,winner_booking_pe_24pct,False,False,fixed,fixed,09:40,2023-02-23 13:56:00+05:30,2023-02-23 14:58:00+05:30,2,2023-02-23 14:58:00+05:30
2023-02-24,2023-02-28,2,17556.2,121.35,99.0,220.35,120.35,84.2,False,False,65.0,962.0,1027.0,hard_exit,False,False,fixed,fixed,09:35,2023-02-24 15:15:00+05:30,2023-02-24 15:15:00+05:30,1,2023-02-24 15:15:00+05:30
2023-02-27,2023-02-28,1,17439.25,100.75,92.6,193.35,94.6,72.05,False,False,399.75,1335.75,1735.5,hard_exit,False,False,fixed,fixed,09:30,2023-02-27 15:15:00+05:30,2023-02-27 15:15:00+05:30,1,2023-02-27 15:15:00+05:30
2023-02-28,2023-02-28,0,17414.05,97.35,70.95,168.3,87.15,92.24,False,True,663.0,-1383.53,-720.53,hard_exit,False,False,fixed,fixed,09:30,2023-02-28 15:15:00+05:30,2023-02-28 09:32:00+05:30,1,2023-02-28 15:15:00+05:30
2023-03-01,2023-03-07,4,17415.75,71.1,53.2,124.3,49.5,69.16,False,True,1404.0,-1037.4,366.6,hard_exit,False,False,fixed,fixed,09:45,2023-03-01 15:15:00+05:30,2023-03-01 11:10:00+05:30,1,2023-03-01 15:15:00+05:30
2023-03-02,2023-03-07,3,17379.2,31.0,49.3,80.3,40.3,13.75,True,False,-604.5,2310.75,1706.25,winner_booking_pe_28pct,False,False,fixed,fixed,09:40,2023-03-02 09:46:00+05:30,2023-03-02 12:56:00+05:30,1,2023-03-02 12:56:00+05:30
2023-03-02,2023-03-07,3,17327.5,12.65,35.0,47.65,16.44,7.15,True,False,-246.68,1810.25,1563.58,winner_booking_pe_20pct,False,False,fixed,fixed,09:40,2023-03-02 13:43:00+05:30,2023-03-02 14:36:00+05:30,2,2023-03-02 14:36:00+05:30
2023-03-03,2023-03-07,2,17460.45,104.0,70.3,174.3,82.2,91.39,False,True,1417.0,-1370.85,46.15,hard_exit,False,False,fixed,fixed,09:35,2023-03-03 15:15:00+05:30,2023-03-03 09:47:00+05:30,1,2023-03-03 15:15:00+05:30
2023-03-06,2023-03-07,1,17759.35,77.25,63.1,140.35,64.95,82.03,False,True,799.5,-1230.45,-430.95,hard_exit,False,False,fixed,fixed,09:30,2023-03-06 15:15:00+05:30,2023-03-06 09:53:00+05:30,1,2023-03-06 15:15:00+05:30
2023-03-08,2023-03-14,4,17673.35,68.35,53.0,121.35,42.55,68.9,False,True,1677.0,-1033.5,643.5,hard_exit,False,False,fixed,fixed,09:45,2023-03-08 15:15:00+05:30,2023-03-08 09:52:00+05:30,1,2023-03-08 15:15:00+05:30
2023-03-09,2023-03-14,3,17718.1,43.1,25.7,68.8,12.6,33.41,False,True,1982.5,-501.15,1481.35,winner_booking_ce_29pct,False,False,fixed,fixed,09:40,2023-03-09 13:38:00+05:30,2023-03-09 09:45:00+05:30,1,2023-03-09 13:38:00+05:30
2023-03-09,2023-03-14,3,17625.0,33.15,4.95,38.1,6.6,6.44,False,True,1725.75,-96.53,1629.22,winner_booking_ce_20pct,False,False,fixed,fixed,09:40,2023-03-09 14:25:00+05:30,2023-03-09 14:25:00+05:30,2,2023-03-09 14:25:00+05:30
2023-03-09,2023-03-14,3,17601.25,6.55,2.0,8.55,1.65,2.6,False,True,318.5,-39.0,279.5,winner_booking_ce_25pct,False,False,fixed,fixed,09:40,2023-03-09 15:13:00+05:30,2023-03-09 15:11:00+05:30,3,2023-03-09 15:13:00+05:30
2023-03-10,2023-03-14,2,17376.0,100.3,119.55,219.85,111.35,91.55,False,False,-718.25,1820.0,1101.75,hard_exit,False,False,fixed,fixed,09:35,2023-03-10 15:15:00+05:30,2023-03-10 15:15:00+05:30,1,2023-03-10 15:15:00+05:30
2023-03-13,2023-03-14,1,17528.7,82.4,96.95,179.35,107.12,126.04,True,True,-1606.8,-1890.53,-3497.33,both_sl_hit,False,False,fixed,fixed,09:30,2023-03-13 09:31:00+05:30,2023-03-13 14:43:00+05:30,1,2023-03-13 14:43:00+05:30
2023-03-14,2023-03-14,0,17209.25,116.75,96.95,213.7,112.15,77.6,False,False,299.0,1257.75,1556.75,hard_exit,False,False,fixed,fixed,09:30,2023-03-14 15:15:00+05:30,2023-03-14 15:15:00+05:30,1,2023-03-14 15:15:00+05:30
2023-03-15,2023-03-21,4,17144.85,74.65,75.95,150.6,76.7,52.1,False,False,-133.25,1550.25,1417.0,hard_exit,False,False,fixed,fixed,09:45,2023-03-15 15:15:00+05:30,2023-03-15 15:15:00+05:30,1,2023-03-15 15:15:00+05:30
2023-03-16,2023-03-21,3,16892.6,51.8,52.75,104.55,67.34,68.58,True,True,-1010.1,-1028.63,-2038.73,both_sl_hit,False,False,fixed,fixed,09:40,2023-03-16 09:42:00+05:30,2023-03-16 09:54:00+05:30,1,2023-03-16 09:54:00+05:30
2023-03-17,2023-03-21,2,17077.25,127.9,133.1,261.0,166.27,95.5,True,False,-2494.05,2444.0,-50.05,hard_exit,False,False,fixed,fixed,09:35,2023-03-17 10:33:00+05:30,2023-03-17 15:15:00+05:30,1,2023-03-17 15:15:00+05:30
2023-03-20,2023-03-21,1,16947.6,126.7,122.35,249.05,109.9,106.15,False,False,1092.0,1053.0,2145.0,hard_exit,False,False,fixed,fixed,09:30,2023-03-20 15:15:00+05:30,2023-03-20 15:15:00+05:30,1,2023-03-20 15:15:00+05:30
2023-03-21,2023-03-21,0,17072.25,120.2,84.15,204.35,100.15,109.4,False,True,1303.25,-1640.93,-337.68,hard_exit,False,False,fixed,fixed,09:30,2023-03-21 15:15:00+05:30,2023-03-21 09:41:00+05:30,1,2023-03-21 15:15:00+05:30
2023-03-22,2023-03-28,4,17160.5,83.25,67.6,150.85,78.7,87.88,False,True,295.75,-1318.2,-1022.45,hard_exit,False,False,fixed,fixed,09:45,2023-03-22 15:15:00+05:30,2023-03-22 09:56:00+05:30,1,2023-03-22 15:15:00+05:30
2023-03-23,2023-03-28,3,17068.85,55.35,36.4,91.75,16.15,47.32,False,True,2548.0,-709.8,1838.2,winner_booking_ce_29pct,False,False,fixed,fixed,09:40,2023-03-23 13:15:00+05:30,2023-03-23 09:42:00+05:30,1,2023-03-23 13:15:00+05:30
2023-03-23,2023-03-28,3,17163.7,29.2,16.75,45.95,37.96,21.78,True,True,-569.4,-326.63,-896.03,both_sl_hit,False,False,fixed,fixed,09:40,2023-03-23 14:15:00+05:30,2023-03-23 14:02:00+05:30,2,2023-03-23 14:15:00+05:30
2023-03-23,2023-03-28,3,17110.95,13.25,5.9,19.15,2.4,7.67,False,True,705.25,-115.05,590.2,winner_booking_ce_18pct,False,False,fixed,fixed,09:40,2023-03-23 15:05:00+05:30,2023-03-23 15:01:00+05:30,3,2023-03-23 15:05:00+05:30
2023-03-24,2023-03-28,2,17046.3,113.0,111.45,224.45,117.65,102.85,False,False,-302.25,559.0,256.75,hard_exit,False,False,fixed,fixed,09:35,2023-03-24 15:15:00+05:30,2023-03-24 15:15:00+05:30,1,2023-03-24 15:15:00+05:30
2023-03-27,2023-03-28,1,16999.35,108.7,87.4,196.1,95.7,68.9,False,False,845.0,1202.5,2047.5,hard_exit,False,False,fixed,fixed,09:30,2023-03-27 15:15:00+05:30,2023-03-27 15:15:00+05:30,1,2023-03-27 15:15:00+05:30
2023-03-28,2023-03-28,0,17018.15,102.15,50.25,152.4,64.1,65.32,False,True,2473.25,-979.88,1493.38,hard_exit,False,False,fixed,fixed,09:30,2023-03-28 15:15:00+05:30,2023-03-28 09:47:00+05:30,1,2023-03-28 15:15:00+05:30
2023-03-29,2023-04-04,4,17014.45,48.1,34.0,82.1,62.53,44.2,True,True,-937.95,-663.0,-1600.95,both_sl_hit,False,False,fixed,fixed,09:45,2023-03-29 09:51:00+05:30,2023-03-29 09:57:00+05:30,1,2023-03-29 09:57:00+05:30
2023-03-29,2023-04-04,4,17030.1,31.85,41.5,73.35,41.4,53.95,True,True,-621.07,-809.25,-1430.33,both_sl_hit,False,False,fixed,fixed,09:45,2023-03-29 10:55:00+05:30,2023-03-29 11:08:00+05:30,2,2023-03-29 11:08:00+05:30
2023-03-29,2023-04-04,4,16972.1,45.1,24.9,70.0,13.4,32.37,False,True,2060.5,-485.55,1574.95,winner_booking_ce_30pct,False,False,fixed,fixed,09:45,2023-03-29 14:19:00+05:30,2023-03-29 11:55:00+05:30,3,2023-03-29 14:19:00+05:30
2023-03-31,2023-04-04,2,17261.15,115.35,96.5,211.85,106.3,96.0,False,False,588.25,32.5,620.75,hard_exit,False,False,fixed,fixed,09:35,2023-03-31 15:15:00+05:30,2023-03-31 15:15:00+05:30,1,2023-03-31 15:15:00+05:30
2023-04-03,2023-04-04,1,17349.1,87.3,93.65,180.95,72.5,63.35,False,False,962.0,1969.5,2931.5,hard_exit,False,False,fixed,fixed,09:30,2023-04-03 15:15:00+05:30,2023-04-03 15:15:00+05:30,1,2023-04-03 15:15:00+05:30
2023-04-05,2023-04-11,4,17465.9,65.7,55.25,120.95,40.6,71.82,False,True,1631.5,-1077.38,554.12,hard_exit,False,False,fixed,fixed,09:45,2023-04-05 15:15:00+05:30,2023-04-05 09:49:00+05:30,1,2023-04-05 15:15:00+05:30
2023-04-06,2023-04-11,3,17528.45,26.15,55.0,81.15,33.99,16.1,True,False,-509.92,2528.5,2018.58,winner_booking_pe_29pct,False,False,fixed,fixed,09:40,2023-04-06 09:53:00+05:30,2023-04-06 12:39:00+05:30,1,2023-04-06 12:39:00+05:30
2023-04-06,2023-04-11,3,17606.7,26.8,17.5,44.3,34.84,22.75,True,True,-522.6,-341.25,-863.85,both_sl_hit,False,False,fixed,fixed,09:40,2023-04-06 13:44:00+05:30,2023-04-06 13:38:00+05:30,2,2023-04-06 13:44:00+05:30
2023-04-06,2023-04-11,3,17581.85,10.3,25.3,35.6,13.39,6.85,True,False,-200.85,1199.25,998.4,winner_booking_pe_27pct,False,False,fixed,fixed,09:40,2023-04-06 14:32:00+05:30,2023-04-06 14:51:00+05:30,3,2023-04-06 14:51:00+05:30
2023-04-10,2023-04-11,1,17618.6,88.0,72.0,160.0,87.25,93.6,False,True,48.75,-1404.0,-1355.25,hard_exit,False,False,fixed,fixed,09:30,2023-04-10 15:15:00+05:30,2023-04-10 09:37:00+05:30,1,2023-04-10 15:15:00+05:30
