Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Highest MTM(Candle Close),Lowest MTM(Candle Close),Remarks
261.1,2021-01-18,Monday,09:17:00,136.25,65,CE,14400.0,Sell,2021-01-18,Monday,15:15:00,71.9,4182.75,47.22935779816513,2021-01-21,,,Exit Condition Met For Trade
261.2,2021-01-18,Monday,09:17:00,144.0,65,PE,14400.0,Sell,2021-01-18,Monday,09:35:00,172.8,-1872.0000000000007,-20.000000000000007,2021-01-21,,,Stop Loss Hit
262,2021-01-19,,09:17:00,14399.55,,,,,2021-01-19,,15:15:00,14526.75,4082.0,,,4082.0,-471.25,Exit Condition Met For Trade
262.1,2021-01-19,Tuesday,09:17:00,98.0,65,CE,14400.0,Sell,2021-01-19,Tuesday,10:30:00,117.6,-1273.9999999999995,-19.999999999999996,2021-01-21,,,Stop Loss Hit
262.2,2021-01-19,Tuesday,09:17:00,109.55,65,PE,14400.0,Sell,2021-01-19,Tuesday,15:15:00,27.15,5356.0,75.21679598356914,2021-01-21,,,Exit Condition Met For Trade
263,2021-01-20,,09:17:00,14544.5,,,,,2021-01-20,,15:15:00,14643.85,3328.0,,,3484.0,-900.25,Exit Condition Met For Trade
263.1,2021-01-20,Wednesday,09:17:00,66.6,65,CE,14550.0,Sell,2021-01-20,Wednesday,09:21:00,79.9,-864.5000000000007,-19.969969969969988,2021-01-21,,,Stop Loss Hit
263.2,2021-01-20,Wednesday,09:17:00,81.85,65,PE,14550.0,Sell,2021-01-20,Wednesday,15:15:00,17.35,4192.5,78.80268784361638,2021-01-21,,,Exit Condition Met For Trade
264,2021-01-21,,09:17:00,14707.5,,,,,2021-01-21,,14:50:00,14624.35,-880.75,,,1612.0,-880.75,
264.1,2021-01-21,Thursday,09:17:00,31.0,65,CE,14700.0,Sell,2021-01-21,Thursday,09:19:00,37.2,-403.00000000000017,-20.000000000000007,2021-01-21,,,Stop Loss Hit
264.2,2021-01-21,Thursday,09:17:00,36.75,65,PE,14700.0,Sell,2021-01-21,Thursday,14:50:00,44.1,-477.7500000000001,-20.000000000000004,2021-01-21,,,Stop Loss Hit
265,2021-01-22,,09:17:00,14555.6,,,,,2021-01-22,,15:15:00,14363.55,3480.75,,,3480.75,-741.0,Exit Condition Met For Trade
265.1,2021-01-22,Friday,09:17:00,147.4,65,CE,14550.0,Sell,2021-01-22,Friday,15:15:00,64.9,5362.5,55.97014925373134,2021-01-28,,,Exit Condition Met For Trade
265.2,2021-01-22,Friday,09:17:00,144.85,65,PE,14550.0,Sell,2021-01-22,Friday,11:11:00,173.8,-1881.7500000000011,-19.986192613047994,2021-01-28,,,Stop Loss Hit
266,2021-01-25,,09:17:00,14478.1,,,,,2021-01-25,,15:15:00,14238.15,4140.5,,,4199.0,-107.25,Exit Condition Met For Trade
266.1,2021-01-25,Monday,09:17:00,109.35,65,CE,14500.0,Sell,2021-01-25,Monday,15:15:00,18.6,5898.75,82.99039780521262,2021-01-28,,,Exit Condition Met For Trade
266.2,2021-01-25,Monday,09:17:00,135.2,65,PE,14500.0,Sell,2021-01-25,Monday,09:38:00,162.25,-1758.2500000000007,-20.00739644970415,2021-01-28,,,Stop Loss Hit
267,2021-01-27,,09:17:00,14185.1,,,,,2021-01-27,,15:15:00,13965.3,3529.5,,,3565.25,-1170.0,Exit Condition Met For Trade
267.1,2021-01-27,Wednesday,09:17:00,82.8,65,CE,14200.0,Sell,2021-01-27,Wednesday,15:15:00,8.65,4819.749999999999,89.55314009661835,2021-01-28,,,Exit Condition Met For Trade
267.2,2021-01-27,Wednesday,09:17:00,99.15,65,PE,14200.0,Sell,2021-01-27,Wednesday,09:20:00,119.0,-1290.2499999999995,-20.02017145738779,2021-01-28,,,Stop Loss Hit
268,2021-01-28,,09:17:00,13846.8,,,,,2021-01-28,,09:37:00,13882.9,-1508.0,,,523.25,-1508.0,
268.1,2021-01-28,Thursday,09:17:00,59.05,65,CE,13850.0,Sell,2021-01-28,Thursday,09:37:00,70.85,-766.9999999999998,-19.98306519898391,2021-01-28,,,Stop Loss Hit
268.2,2021-01-28,Thursday,09:17:00,57.05,65,PE,13850.0,Sell,2021-01-28,Thursday,09:18:00,68.45,-741.0000000000003,-19.982471516213856,2021-01-28,,,Stop Loss Hit
269,2021-01-29,,09:17:00,13935.7,,,,,2021-01-29,,15:15:00,13626.0,2918.5,,,3633.5,-2457.0,Exit Condition Met For Trade
269.1,2021-01-29,Friday,09:17:00,201.6,65,CE,13950.0,Sell,2021-01-29,Friday,15:15:00,111.7,5843.499999999999,44.59325396825397,2021-02-04,,,Exit Condition Met For Trade
269.2,2021-01-29,Friday,09:17:00,225.0,65,PE,13950.0,Sell,2021-01-29,Friday,09:37:00,270.0,-2925.0,-20.0,2021-02-04,,,Stop Loss Hit
270,2021-02-01,,09:17:00,13748.1,,,,,2021-02-01,,15:15:00,14268.1,10383.75,,,10465.0,-819.0,Exit Condition Met For Trade
270.1,2021-02-01,Monday,09:17:00,203.85,65,CE,13750.0,Sell,2021-02-01,Monday,11:22:00,244.6,-2648.75,-19.990188864361052,2021-02-04,,,Stop Loss Hit
270.2,2021-02-01,Monday,09:17:00,218.3,65,PE,13750.0,Sell,2021-02-01,Monday,15:15:00,17.8,13032.5,91.84608337150709,2021-02-04,,,Exit Condition Met For Trade
271,2021-02-02,,09:17:00,14513.05,,,,,2021-02-02,,15:15:00,14644.1,3763.5,,,4351.75,-474.5,Exit Condition Met For Trade
271.1,2021-02-02,Tuesday,09:17:00,115.5,65,CE,14500.0,Sell,2021-02-02,Tuesday,09:20:00,138.6,-1501.4999999999995,-19.999999999999996,2021-02-04,,,Stop Loss Hit
271.2,2021-02-02,Tuesday,09:17:00,127.35,65,PE,14500.0,Sell,2021-02-02,Tuesday,15:15:00,46.35,5265.0,63.60424028268552,2021-02-04,,,Exit Condition Met For Trade
272,2021-02-03,,09:17:00,14696.55,,,,,2021-02-03,,10:16:00,14778.8,-2518.75,,,737.75,-2518.75,
272.1,2021-02-03,Wednesday,09:17:00,92.25,65,CE,14700.0,Sell,2021-02-03,Wednesday,10:16:00,110.7,-1199.2500000000002,-20.000000000000004,2021-02-04,,,Stop Loss Hit
272.2,2021-02-03,Wednesday,09:17:00,101.55,65,PE,14700.0,Sell,2021-02-03,Wednesday,09:18:00,121.85,-1319.4999999999998,-19.990152634170357,2021-02-04,,,Stop Loss Hit
273,2021-02-04,,09:17:00,14745.7,,,,,2021-02-04,,15:15:00,14885.5,3841.5,,,3844.75,-884.0,Exit Condition Met For Trade
273.1,2021-02-04,Thursday,09:17:00,54.45,65,CE,14750.0,Sell,2021-02-04,Thursday,09:21:00,65.35,-708.4999999999994,-20.018365472910908,2021-02-04,,,Stop Loss Hit
273.2,2021-02-04,Thursday,09:17:00,70.3,65,PE,14750.0,Sell,2021-02-04,Thursday,15:15:00,0.3,4550.0,99.57325746799431,2021-02-04,,,Exit Condition Met For Trade
274,2021-02-05,,09:17:00,14970.35,,,,,2021-02-05,,15:15:00,14919.65,-373.75,,,0,-3552.25,Exit Condition Met For Trade
274.1,2021-02-05,Friday,09:17:00,159.8,65,CE,14950.0,Sell,2021-02-05,Friday,15:15:00,132.4,1781.0000000000005,17.146433041301627,2021-02-11,,,Exit Condition Met For Trade
274.2,2021-02-05,Friday,09:17:00,165.65,65,PE,14950.0,Sell,2021-02-05,Friday,10:16:00,198.8,-2154.7500000000005,-20.01207364926049,2021-02-11,,,Stop Loss Hit
275,2021-02-08,,09:17:00,15068.0,,,,,2021-02-08,,15:15:00,15116.7,1771.25,,,2509.0,-250.25,Exit Condition Met For Trade
275.1,2021-02-08,Monday,09:17:00,141.2,65,CE,15050.0,Sell,2021-02-08,Monday,10:34:00,169.45,-1836.25,-20.007082152974505,2021-02-11,,,Stop Loss Hit
275.2,2021-02-08,Monday,09:17:00,148.0,65,PE,15050.0,Sell,2021-02-08,Monday,15:15:00,92.5,3607.5,37.5,2021-02-11,,,Exit Condition Met For Trade
276,2021-02-09,,09:17:00,15172.25,,,,,2021-02-09,,15:03:00,15097.4,-2938.0,,,2203.5,-2938.0,
276.1,2021-02-09,Tuesday,09:17:00,113.7,65,CE,15150.0,Sell,2021-02-09,Tuesday,11:04:00,136.45,-1478.749999999999,-20.008795074758122,2021-02-11,,,Stop Loss Hit
276.2,2021-02-09,Tuesday,09:17:00,112.35,65,PE,15150.0,Sell,2021-02-09,Tuesday,15:03:00,134.8,-1459.2500000000011,-19.9821984868714,2021-02-11,,,Stop Loss Hit
277,2021-02-10,,09:17:00,15157.35,,,,,2021-02-10,,15:15:00,15107.15,1781.0,,,3445.0,-656.5,Exit Condition Met For Trade
277.1,2021-02-10,Wednesday,09:17:00,91.0,65,CE,15150.0,Sell,2021-02-10,Wednesday,15:15:00,46.25,2908.75,49.175824175824175,2021-02-11,,,Exit Condition Met For Trade
277.2,2021-02-10,Wednesday,09:17:00,86.85,65,PE,15150.0,Sell,2021-02-10,Wednesday,09:22:00,104.2,-1127.7500000000005,-19.976971790443304,2021-02-11,,,Stop Loss Hit
278,2021-02-11,,09:17:00,15080.05,,,,,2021-02-11,,15:15:00,15172.2,3922.75,,,3922.75,0,Exit Condition Met For Trade
278.1,2021-02-11,Thursday,09:17:00,47.7,65,CE,15100.0,Sell,2021-02-11,Thursday,09:21:00,57.25,-620.7499999999998,-20.020964360586998,2021-02-11,,,Stop Loss Hit
278.2,2021-02-11,Thursday,09:17:00,70.05,65,PE,15100.0,Sell,2021-02-11,Thursday,15:15:00,0.15,4543.499999999999,99.78586723768736,2021-02-11,,,Exit Condition Met For Trade
279,2021-02-12,,09:17:00,15210.75,,,,,2021-02-12,,15:15:00,15163.6,731.25,,,1940.25,0,Exit Condition Met For Trade
279.1,2021-02-12,Friday,09:17:00,140.65,65,CE,15200.0,Sell,2021-02-12,Friday,15:15:00,102.3,2492.7500000000005,27.266263775328834,2021-02-18,,,Exit Condition Met For Trade
279.2,2021-02-12,Friday,09:17:00,135.45,65,PE,15200.0,Sell,2021-02-12,Friday,13:57:00,162.55,-1761.5000000000014,-20.007382798080492,2021-02-18,,,Stop Loss Hit
280,2021-02-15,,09:17:00,15284.5,,,,,2021-02-15,,15:15:00,15317.85,1309.75,,,1309.75,-923.0,Exit Condition Met For Trade
280.1,2021-02-15,Monday,09:17:00,86.0,65,CE,15300.0,Sell,2021-02-15,Monday,09:31:00,103.2,-1118.0000000000002,-20.000000000000004,2021-02-18,,,Stop Loss Hit
280.2,2021-02-15,Monday,09:17:00,118.65,65,PE,15300.0,Sell,2021-02-15,Monday,15:15:00,81.3,2427.7500000000005,31.479140328697856,2021-02-18,,,Exit Condition Met For Trade
281,2021-02-16,,09:17:00,15403.5,,,,,2021-02-16,,11:28:00,15350.5,-2392.0,,,312.0,-2392.0,
281.1,2021-02-16,Tuesday,09:17:00,86.3,65,CE,15400.0,Sell,2021-02-16,Tuesday,09:33:00,103.55,-1121.25,-19.988412514484356,2021-02-18,,,Stop Loss Hit
281.2,2021-02-16,Tuesday,09:17:00,97.75,65,PE,15400.0,Sell,2021-02-16,Tuesday,11:28:00,117.3,-1270.7499999999998,-19.999999999999996,2021-02-18,,,Stop Loss Hit
282,2021-02-17,,09:17:00,15267.2,,,,,2021-02-17,,11:11:00,15309.65,-2047.5,,,1251.25,-2047.5,
282.1,2021-02-17,Wednesday,09:17:00,90.65,65,CE,15250.0,Sell,2021-02-17,Wednesday,11:11:00,108.8,-1179.7499999999995,-20.022062879205723,2021-02-18,,,Stop Loss Hit
282.2,2021-02-17,Wednesday,09:17:00,66.8,65,PE,15250.0,Sell,2021-02-17,Wednesday,09:32:00,80.15,-867.7500000000006,-19.985029940119777,2021-02-18,,,Stop Loss Hit
283,2021-02-18,,09:17:00,15224.45,,,,,2021-02-18,,15:15:00,15114.3,3188.25,,,3188.25,0,Exit Condition Met For Trade
283.1,2021-02-18,Thursday,09:17:00,58.15,65,CE,15200.0,Sell,2021-02-18,Thursday,15:15:00,0.1,3773.25,99.8280309544282,2021-02-18,,,Exit Condition Met For Trade
283.2,2021-02-18,Thursday,09:17:00,44.9,65,PE,15200.0,Sell,2021-02-18,Thursday,11:36:00,53.9,-585.0,-20.044543429844097,2021-02-18,,,Stop Loss Hit
284,2021-02-19,,09:17:00,15058.0,,,,,2021-02-19,,14:06:00,14991.9,-3760.25,,,1040.0,-3760.25,
284.1,2021-02-19,Friday,09:17:00,142.6,65,CE,15050.0,Sell,2021-02-19,Friday,10:16:00,171.1,-1852.5,-19.985974754558207,2021-02-25,,,Stop Loss Hit
284.2,2021-02-19,Friday,09:17:00,146.8,65,PE,15050.0,Sell,2021-02-19,Friday,14:06:00,176.15,-1907.7499999999995,-19.99318801089918,2021-02-25,,,Stop Loss Hit
285,2021-02-22,,09:17:00,14990.25,,,,,2021-02-22,,15:15:00,14681.35,4234.75,,,4234.75,-2206.75,Exit Condition Met For Trade
285.1,2021-02-22,Monday,09:17:00,115.85,65,CE,15000.0,Sell,2021-02-22,Monday,15:15:00,23.65,5992.999999999999,79.58567112645662,2021-02-25,,,Exit Condition Met For Trade
285.2,2021-02-22,Monday,09:17:00,135.2,65,PE,15000.0,Sell,2021-02-22,Monday,09:22:00,162.25,-1758.2500000000007,-20.00739644970415,2021-02-25,,,Stop Loss Hit
286,2021-02-23,,09:17:00,14729.85,,,,,2021-02-23,,09:46:00,14672.6,-2918.5,,,260.0,-2918.5,
286.1,2021-02-23,Tuesday,09:17:00,100.8,65,CE,14750.0,Sell,2021-02-23,Tuesday,09:27:00,120.95,-1309.7500000000005,-19.99007936507937,2021-02-25,,,Stop Loss Hit
286.2,2021-02-23,Tuesday,09:17:00,123.7,65,PE,14750.0,Sell,2021-02-23,Tuesday,09:46:00,148.45,-1608.749999999999,-20.00808407437347,2021-02-25,,,Stop Loss Hit
287,2021-02-25,,09:17:00,15131.45,,,,,2021-02-25,,11:46:00,15082.8,-1485.25,,,1384.5,-1485.25,
287.1,2021-02-25,Thursday,09:17:00,48.3,65,CE,15150.0,Sell,2021-02-25,Thursday,09:35:00,57.95,-627.2500000000003,-19.9792960662526,2021-02-25,,,Stop Loss Hit
287.2,2021-02-25,Thursday,09:17:00,66.05,65,PE,15150.0,Sell,2021-02-25,Thursday,11:46:00,79.25,-858.0000000000002,-19.984859954579868,2021-02-25,,,Stop Loss Hit
288,2021-02-26,,09:17:00,14818.6,,,,,2021-02-26,,11:00:00,14763.35,-4732.0,,,175.5,-4732.0,
288.1,2021-02-26,Friday,09:17:00,191.0,65,CE,14800.0,Sell,2021-02-26,Friday,09:26:00,229.2,-2482.999999999999,-19.999999999999996,2021-03-04,,,Stop Loss Hit
288.2,2021-02-26,Friday,09:17:00,173.0,65,PE,14800.0,Sell,2021-02-26,Friday,11:00:00,207.6,-2248.9999999999995,-19.999999999999996,2021-03-04,,,Stop Loss Hit
289,2021-03-01,,09:17:00,14688.0,,,,,2021-03-01,,15:15:00,14762.2,2840.5,,,2999.75,-2115.75,Exit Condition Met For Trade
289.1,2021-03-01,Monday,09:17:00,168.9,65,CE,14700.0,Sell,2021-03-01,Monday,09:47:00,202.7,-2196.999999999999,-20.011841326228527,2021-03-04,,,Stop Loss Hit
289.2,2021-03-01,Monday,09:17:00,188.95,65,PE,14700.0,Sell,2021-03-01,Monday,15:15:00,111.45,5037.499999999999,41.01614183646467,2021-03-04,,,Exit Condition Met For Trade
290,2021-03-02,,09:17:00,14823.0,,,,,2021-03-02,,15:15:00,14934.05,3337.75,,,3337.75,-2600.0,Exit Condition Met For Trade
290.1,2021-03-02,Tuesday,09:17:00,141.0,65,CE,14800.0,Sell,2021-03-02,Tuesday,09:22:00,169.2,-1832.9999999999993,-19.999999999999993,2021-03-04,,,Stop Loss Hit
290.2,2021-03-02,Tuesday,09:17:00,131.55,65,PE,14800.0,Sell,2021-03-02,Tuesday,15:15:00,52.0,5170.750000000001,60.4713036868111,2021-03-04,,,Exit Condition Met For Trade
291,2021-03-03,,09:17:00,15049.8,,,,,2021-03-03,,10:39:00,15079.05,-2060.5,,,380.25,-2060.5,
291.1,2021-03-03,Wednesday,09:17:00,77.95,65,CE,15050.0,Sell,2021-03-03,Wednesday,10:39:00,93.55,-1013.9999999999997,-20.01282873636946,2021-03-04,,,Stop Loss Hit
291.2,2021-03-03,Wednesday,09:17:00,80.55,65,PE,15050.0,Sell,2021-03-03,Wednesday,09:44:00,96.65,-1046.5000000000005,-19.987585350713854,2021-03-04,,,Stop Loss Hit
292,2021-03-04,,09:17:00,15045.2,,,,,2021-03-04,,09:23:00,15077.45,-1602.25,,,0,-1602.25,
292.1,2021-03-04,Thursday,09:17:00,63.85,65,CE,15050.0,Sell,2021-03-04,Thursday,09:23:00,76.6,-828.7499999999995,-19.968676585747836,2021-03-04,,,Stop Loss Hit
292.2,2021-03-04,Thursday,09:17:00,59.5,65,PE,15050.0,Sell,2021-03-04,Thursday,09:19:00,71.4,-773.5000000000003,-20.000000000000007,2021-03-04,,,Stop Loss Hit
293,2021-03-05,,09:17:00,14964.2,,,,,2021-03-05,,15:15:00,14954.9,26.0,,,1150.5,-4088.5,Exit Condition Met For Trade
293.1,2021-03-05,Friday,09:17:00,215.0,65,CE,14950.0,Sell,2021-03-05,Friday,09:45:00,258.0,-2795.0,-20.0,2021-03-10,,,Stop Loss Hit
293.2,2021-03-05,Friday,09:17:00,218.25,65,PE,14950.0,Sell,2021-03-05,Friday,15:15:00,174.85,2821.0000000000005,19.885452462772054,2021-03-10,,,Exit Condition Met For Trade
294,2021-03-08,,09:17:00,15023.9,,,,,2021-03-08,,15:07:00,14932.0,-4192.5,,,1410.5,-4192.5,
294.1,2021-03-08,Monday,09:17:00,170.25,65,CE,15000.0,Sell,2021-03-08,Monday,10:03:00,204.3,-2213.250000000001,-20.000000000000007,2021-03-10,,,Stop Loss Hit
294.2,2021-03-08,Monday,09:17:00,152.25,65,PE,15000.0,Sell,2021-03-08,Monday,15:07:00,182.7,-1979.2499999999993,-19.999999999999993,2021-03-10,,,Stop Loss Hit
295,2021-03-09,,09:17:00,15082.75,,,,,2021-03-09,,15:15:00,15114.55,-308.75,,,2889.25,-841.75,Exit Condition Met For Trade
295.1,2021-03-09,Tuesday,09:17:00,98.2,65,CE,15100.0,Sell,2021-03-09,Tuesday,15:15:00,81.45,1088.75,17.05702647657841,2021-03-10,,,Exit Condition Met For Trade
295.2,2021-03-09,Tuesday,09:17:00,107.5,65,PE,15100.0,Sell,2021-03-09,Tuesday,09:57:00,129.0,-1397.5,-20.0,2021-03-10,,,Stop Loss Hit
296,2021-03-10,,09:17:00,15201.45,,,,,2021-03-10,,15:15:00,15176.25,2466.75,,,2466.75,-403.0,Exit Condition Met For Trade
296.1,2021-03-10,Wednesday,09:17:00,47.3,65,CE,15200.0,Sell,2021-03-10,Wednesday,15:15:00,0.25,3058.25,99.47145877378436,2021-03-10,,,Exit Condition Met For Trade
296.2,2021-03-10,Wednesday,09:17:00,45.55,65,PE,15200.0,Sell,2021-03-10,Wednesday,09:29:00,54.65,-591.5000000000001,-19.97804610318332,2021-03-10,,,Stop Loss Hit
297,2021-03-12,,09:17:00,15306.95,,,,,2021-03-12,,15:15:00,15029.95,5014.75,,,5261.75,-156.0,Exit Condition Met For Trade
297.1,2021-03-12,Friday,09:17:00,164.65,65,CE,15300.0,Sell,2021-03-12,Friday,15:15:00,59.65,6825.0,63.77163680534467,2021-03-18,,,Exit Condition Met For Trade
297.2,2021-03-12,Friday,09:17:00,139.2,65,PE,15300.0,Sell,2021-03-12,Friday,12:16:00,167.05,-1810.2500000000014,-20.007183908045995,2021-03-18,,,Stop Loss Hit
298,2021-03-15,,09:17:00,14994.95,,,,,2021-03-15,,15:15:00,14924.65,1361.75,,,4595.5,-416.0,Exit Condition Met For Trade
298.1,2021-03-15,Monday,09:17:00,157.45,65,CE,15000.0,Sell,2021-03-15,Monday,15:15:00,105.0,3409.249999999999,33.31216259129882,2021-03-18,,,Exit Condition Met For Trade
298.2,2021-03-15,Monday,09:17:00,157.55,65,PE,15000.0,Sell,2021-03-15,Monday,09:22:00,189.05,-2047.5,-19.993652808632177,2021-03-18,,,Stop Loss Hit
299,2021-03-16,,09:17:00,15004.45,,,,,2021-03-16,,10:33:00,15039.8,-3152.5,,,364.0,-3152.5,
299.1,2021-03-16,Tuesday,09:17:00,118.0,65,CE,15000.0,Sell,2021-03-16,Tuesday,10:33:00,141.6,-1533.9999999999995,-19.999999999999996,2021-03-18,,,Stop Loss Hit
299.2,2021-03-16,Tuesday,09:17:00,124.45,65,PE,15000.0,Sell,2021-03-16,Tuesday,09:52:00,149.35,-1618.4999999999995,-20.008035355564477,2021-03-18,,,Stop Loss Hit
300,2021-03-17,,09:17:00,14904.05,,,,,2021-03-17,,12:38:00,14838.65,-2557.75,,,783.25,-2557.75,
300.1,2021-03-17,Wednesday,09:17:00,97.9,65,CE,14900.0,Sell,2021-03-17,Wednesday,09:31:00,117.5,-1273.9999999999995,-20.020429009193048,2021-03-18,,,Stop Loss Hit
300.2,2021-03-17,Wednesday,09:17:00,98.85,65,PE,14900.0,Sell,2021-03-17,Wednesday,12:38:00,118.6,-1283.75,-19.97976732422863,2021-03-18,,,Stop Loss Hit
301,2021-03-18,,09:17:00,14861.5,,,,,2021-03-18,,15:15:00,14586.15,3207.75,,,3211.0,-588.25,Exit Condition Met For Trade
301.1,2021-03-18,Thursday,09:17:00,60.6,65,CE,14850.0,Sell,2021-03-18,Thursday,15:15:00,0.25,3922.75,99.58745874587459,2021-03-18,,,Exit Condition Met For Trade
301.2,2021-03-18,Thursday,09:17:00,55.0,65,PE,14850.0,Sell,2021-03-18,Thursday,09:18:00,66.0,-715.0,-20.0,2021-03-18,,,Stop Loss Hit
302,2021-03-19,,09:17:00,14471.75,,,,,2021-03-19,,10:49:00,14570.1,-5161.0,,,373.75,-5161.0,
302.1,2021-03-19,Friday,09:17:00,218.1,65,CE,14450.0,Sell,2021-03-19,Friday,10:49:00,261.7,-2833.9999999999995,-19.990829894543783,2021-03-25,,,Stop Loss Hit
302.2,2021-03-19,Friday,09:17:00,179.1,65,PE,14450.0,Sell,2021-03-19,Friday,09:27:00,214.9,-2327.000000000001,-19.98883305415969,2021-03-25,,,Stop Loss Hit
303,2021-03-22,,09:17:00,14667.8,,,,,2021-03-22,,13:03:00,14604.35,-4254.25,,,341.25,-4254.25,
303.1,2021-03-22,Monday,09:17:00,182.6,65,CE,14650.0,Sell,2021-03-22,Monday,09:48:00,219.1,-2372.5,-19.98904709748083,2021-03-25,,,Stop Loss Hit
303.2,2021-03-22,Monday,09:17:00,144.7,65,PE,14650.0,Sell,2021-03-22,Monday,13:03:00,173.65,-1881.7500000000011,-20.00691085003457,2021-03-25,,,Stop Loss Hit
304,2021-03-23,,09:17:00,14786.75,,,,,2021-03-23,,15:15:00,14817.4,2213.25,,,3461.25,-2648.75,Exit Condition Met For Trade
304.1,2021-03-23,Tuesday,09:17:00,113.15,65,CE,14800.0,Sell,2021-03-23,Tuesday,09:24:00,135.8,-1472.2500000000005,-20.017675651789663,2021-03-25,,,Stop Loss Hit
304.2,2021-03-23,Tuesday,09:17:00,139.65,65,PE,14800.0,Sell,2021-03-23,Tuesday,15:15:00,82.95,3685.5,40.6015037593985,2021-03-25,,,Exit Condition Met For Trade
305,2021-03-24,,09:17:00,14725.4,,,,,2021-03-24,,15:15:00,14549.9,3786.25,,,3903.25,0,Exit Condition Met For Trade
305.1,2021-03-24,Wednesday,09:17:00,94.7,65,CE,14750.0,Sell,2021-03-24,Wednesday,15:15:00,15.8,5128.5,83.31573389651531,2021-03-25,,,Exit Condition Met For Trade
305.2,2021-03-24,Wednesday,09:17:00,103.3,65,PE,14750.0,Sell,2021-03-24,Wednesday,10:03:00,123.95,-1342.2500000000005,-19.990319457889647,2021-03-25,,,Stop Loss Hit
306,2021-03-25,,09:17:00,14502.25,,,,,2021-03-25,,15:15:00,14301.1,3016.0,,,3022.5,-19.5,Exit Condition Met For Trade
306.1,2021-03-25,Thursday,09:17:00,61.0,65,CE,14500.0,Sell,2021-03-25,Thursday,15:15:00,0.35,3942.25,99.42622950819673,2021-03-25,,,Exit Condition Met For Trade
306.2,2021-03-25,Thursday,09:17:00,71.3,65,PE,14500.0,Sell,2021-03-25,Thursday,09:24:00,85.55,-926.25,-19.985974754558207,2021-03-25,,,Stop Loss Hit
307,2021-03-26,,09:17:00,14468.9,,,,,2021-03-26,,15:15:00,14493.6,611.0,,,1794.0,-234.0,Exit Condition Met For Trade
307.1,2021-03-26,Friday,09:17:00,201.3,65,CE,14450.0,Sell,2021-03-26,Friday,11:56:00,241.55,-2616.25,-19.995032290114256,2021-04-01,,,Stop Loss Hit
307.2,2021-03-26,Friday,09:17:00,165.5,65,PE,14450.0,Sell,2021-03-26,Friday,15:15:00,115.85,3227.2500000000005,30.000000000000007,2021-04-01,,,Exit Condition Met For Trade
308,2021-03-30,,09:17:00,14640.8,,,,,2021-03-30,,15:15:00,14849.55,3035.5,,,3253.25,-484.25,Exit Condition Met For Trade
308.1,2021-03-30,Tuesday,09:17:00,119.3,65,CE,14650.0,Sell,2021-03-30,Tuesday,09:31:00,143.15,-1550.2500000000005,-19.991617770326915,2021-04-01,,,Stop Loss Hit
308.2,2021-03-30,Tuesday,09:17:00,116.1,65,PE,14650.0,Sell,2021-03-30,Tuesday,15:15:00,45.55,4585.75,60.766580534022395,2021-04-01,,,Exit Condition Met For Trade
309,2021-03-31,,09:17:00,14743.55,,,,,2021-03-31,,15:15:00,14693.95,2847.0,,,3217.5,-29.25,Exit Condition Met For Trade
309.1,2021-03-31,Wednesday,09:17:00,115.0,65,CE,14750.0,Sell,2021-03-31,Wednesday,15:15:00,53.55,3994.25,53.43478260869565,2021-04-01,,,Exit Condition Met For Trade
309.2,2021-03-31,Wednesday,09:17:00,88.35,65,PE,14750.0,Sell,2021-03-31,Wednesday,10:22:00,106.0,-1147.2500000000005,-19.977362761743073,2021-04-01,,,Stop Loss Hit
310,2021-04-01,,09:17:00,14801.0,,,,,2021-04-01,,14:35:00,14859.65,-1417.0,,,2008.5,-1417.0,
310.1,2021-04-01,Thursday,09:17:00,54.6,65,CE,14800.0,Sell,2021-04-01,Thursday,14:35:00,65.5,-708.4999999999999,-19.96336996336996,2021-04-01,,,Stop Loss Hit
310.2,2021-04-01,Thursday,09:17:00,54.45,65,PE,14800.0,Sell,2021-04-01,Thursday,09:40:00,65.35,-708.4999999999994,-20.018365472910908,2021-04-01,,,Stop Loss Hit
311,2021-04-05,,09:17:00,14766.4,,,,,2021-04-05,,15:15:00,14632.35,4072.25,,,5456.75,0,Exit Condition Met For Trade
311.1,2021-04-05,Monday,09:17:00,166.8,65,CE,14750.0,Sell,2021-04-05,Monday,15:15:00,76.7,5856.500000000001,54.0167865707434,2021-04-08,,,Exit Condition Met For Trade
311.2,2021-04-05,Monday,09:17:00,137.15,65,PE,14750.0,Sell,2021-04-05,Monday,09:58:00,164.6,-1784.2499999999993,-20.014582573824274,2021-04-08,,,Stop Loss Hit
312,2021-04-06,,09:17:00,14648.95,,,,,2021-04-06,,09:31:00,14727.9,-3425.5,,,328.25,-3425.5,
312.1,2021-04-06,Tuesday,09:17:00,130.0,65,CE,14650.0,Sell,2021-04-06,Tuesday,09:31:00,156.0,-1690.0,-20.0,2021-04-08,,,Stop Loss Hit
312.2,2021-04-06,Tuesday,09:17:00,133.4,65,PE,14650.0,Sell,2021-04-06,Tuesday,09:19:00,160.1,-1735.4999999999993,-20.01499250374812,2021-04-08,,,Stop Loss Hit
